Swarm ID,Start Time,End Time,Duration,Origin Latitude,Origin Longitude,Centre Latitude,Centre Longitude,Number of Earthquakes,Magnitudes,Time Intervals (h),Distance Intervals (km),Minimum Time Limit (h),Minimum Distance Limit (km),Average Time Interval (h),Average Distance Interval (km)
87,2016-02-20 12:33:42.720000+00:00,2016-02-21 02:26:21.830000+00:00,0 days 13:52:39.110000,4.4473,-32.5085,4.58575,-32.579750000000004,20,"[4.8, 4.8, 4.9, 4.8, 4.9, 4.8, 4.8, 4.9, 4.5, 4.6, 4.9, 4.7, 5.2, 5.1, 4.8, 5.5, 4.5, 4.7, 4.7, 5.0]","[0.24005555555555558, 0.092925, 0.47112777777777776, 0.33819444444444446, 0.14288888888888887, 0.026941666666666666, 0.09758611111111111, 0.15316388888888888, 0.18396666666666667, 0.5966777777777778, 0.039358333333333335, 0.05487222222222222, 1.8075861111111111, 1.0010305555555556, 7.625719444444444, 0.8041194444444444, 0.024397222222222223, 0.07913888888888888, 0.09778055555555555]","[26.835570969779624, 12.347286711975988, 11.487363316432702, 9.658729296810542, 6.2655354781804675, 6.684948140570868, 30.136992264108432, 4.6084827521460605, 19.83888667897109, 12.4108855800934, 15.185410488682479, 5.186366329111241, 4.369372758187267, 25.637926766240838, 5.753109844591257, 45.26097264151343, 2.8797420439374464, 2.4536525879455287, 2.242700394168311]",7.625719444444444,45.26097264151343,0.7303963450292397,13.118101844391944
88,2016-02-27 02:41:46.250000+00:00,2016-02-27 15:59:15.020000+00:00,0 days 13:17:28.770000,4.5351,-32.6719,4.6008,-32.6291,6,"[5.4, 4.7, 4.8, 4.7, 4.7, 4.7]","[0.21036388888888888, 0.44080555555555556, 0.5541888888888888, 4.979427777777778, 7.106538888888889]","[6.077020396616456, 5.429816925050881, 5.024403071250919, 1.6048657271052038, 10.427856998267512]",7.106538888888889,10.427856998267512,2.658265,5.712792623658194
89,2016-07-26 05:49:19.100000+00:00,2016-07-26 06:11:51.360000+00:00,0 days 00:22:32.260000,-0.2711,-18.6431,-0.2575,-18.6595,2,"[5.9, 4.2]",[0.3756277777777778],[4.730471049124715],0.3756277777777778,4.730471049124715,0.3756277777777778,4.730471049124715
90,2016-08-05 17:40:32.140000+00:00,2016-08-05 17:50:57.270000+00:00,0 days 00:10:25.130000,14.5825,-44.9865,14.6692,-45.046,3,"[4.8, 5.4, 4.8]","[0.14974444444444446, 0.023902777777777776]","[13.160637802021139, 18.23261544262218]",0.14974444444444446,18.23261544262218,0.08682361111111112,15.69662662232166
91,2016-08-29 04:29:57.860000+00:00,2016-08-29 08:20:36.620000+00:00,0 days 03:50:38.760000,-0.0456,-17.8255,-0.0812,-17.8992,2,"[7.1, 5.0]",[3.8441],[18.19946274285167],3.8441,18.19946274285167,3.8441,18.19946274285167
92,2016-08-30 03:03:41.250000+00:00,2016-08-30 04:24:59.870000+00:00,0 days 01:21:18.620000,0.4472,-17.3769,0.43084999999999996,-17.357999999999997,2,"[4.5, 4.7]",[1.3551722222222222],[5.547891770755913],1.3551722222222222,5.547891770755913,1.3551722222222222,5.547891770755913
93,2018-01-22 19:36:25.680000+00:00,2018-01-22 19:39:58.120000+00:00,0 days 00:03:32.440000,5.7912,-33.2805,5.7124500000000005,-33.07965,2,"[4.3, 5.0]",[0.05901111111111111],[47.78379215371069],0.05901111111111111,47.78379215371069,0.05901111111111111,47.78379215371069
94,2018-01-26 16:19:03.840000+00:00,2018-01-26 21:24:47.970000+00:00,0 days 05:05:44.130000,0.8055,-27.1119,0.7994,-27.11045,2,"[4.6, 4.8]",[5.0955916666666665],[1.3870910428349295],5.0955916666666665,1.3870910428349295,5.0955916666666665,1.3870910428349295
95,2018-03-25 11:11:53.600000+00:00,2018-03-25 18:23:07.410000+00:00,0 days 07:11:13.810000,8.0769,-37.8839,8.15235,-37.994299999999996,3,"[4.8, 4.6, 4.7]","[0.6526833333333333, 6.534486111111112]","[16.814433072120355, 24.606657820678098]",6.534486111111112,24.606657820678098,3.5935847222222224,20.710545446399227
96,2018-05-07 15:13:36.950000+00:00,2018-05-07 21:28:28.980000+00:00,0 days 06:14:52.030000,9.6035,-40.5921,9.4997,-40.53815,4,"[4.6, 4.6, 4.6, 4.4]","[3.2336583333333335, 1.6960777777777778, 1.31805]","[18.18531411353121, 7.806481224562076, 4.679159034961486]",3.2336583333333335,18.18531411353121,2.0825953703703703,10.223651457684925
97,2018-08-20 18:01:33.290000+00:00,2018-08-20 19:49:39.590000+00:00,0 days 01:48:06.300000,-0.9396,-24.6156,-0.96715,-24.5978,2,"[4.9, 4.5]",[1.80175],[7.2678210243087324],1.80175,7.2678210243087324,1.80175,7.2678210243087324
98,2019-02-25 15:05:33.178000+00:00,2019-02-25 15:47:35.120000+00:00,0 days 00:42:01.942000,4.2909,-32.6219,4.3011,-32.648849999999996,2,"[5.5, 4.9]",[0.7005394444444445],[6.394460386869216],0.7005394444444445,6.394460386869216,0.7005394444444445,6.394460386869216
99,2019-04-08 13:41:26.550000+00:00,2019-04-08 18:32:51.443000+00:00,0 days 04:51:24.893000,5.6457,-32.8756,5.7033000000000005,-32.88495,3,"[4.6, 4.6, 4.7]","[0.8774916666666666, 3.979423055555556]","[9.839159170007546, 9.473786010097053]",3.979423055555556,9.839159170007546,2.428457361111111,9.6564725900523
100,2019-06-10 09:38:05.492000+00:00,2019-06-10 09:44:36.690000+00:00,0 days 00:06:31.198000,13.4279,-44.7552,13.50255,-44.834450000000004,2,"[4.9, 4.8]",[0.1086661111111111],[23.81780891608302],0.1086661111111111,23.81780891608302,0.1086661111111111,23.81780891608302
101,2019-06-29 19:27:08.591000+00:00,2019-06-29 23:03:03.418000+00:00,0 days 03:35:54.827000,-1.7348,-12.8957,-1.7617,-12.8742,5,"[4.6, 4.5, 5.5, 4.9, 4.9]","[0.10375833333333333, 0.29964111111111114, 0.13381166666666666, 3.0613519444444446]","[12.526259964513056, 6.653764439276272, 20.297221251172562, 18.456101252241456]",3.0613519444444446,20.297221251172562,0.8996407638888889,14.483336726800836
102,2019-07-24 15:38:31.443000+00:00,2019-07-24 15:39:12.075000+00:00,0 days 00:00:40.632000,5.5711,-32.9025,5.5981000000000005,-32.89245,2,"[4.9, 4.6]",[0.011286666666666665],[6.373300799337906],0.011286666666666665,6.373300799337906,0.011286666666666665,6.373300799337906
103,2019-08-25 14:54:51.915000+00:00,2019-08-25 19:05:35.557000+00:00,0 days 04:10:43.642000,8.4871,-39.507,8.5985,-39.49825,5,"[4.9, 4.6, 5.0, 4.5, 4.6]","[3.614335, 0.25189388888888886, 0.14277, 0.16979055555555556]","[11.25946804280138, 17.000112361113512, 9.05610166910535, 11.402220759579173]",3.614335,17.000112361113512,1.044697361111111,12.179475708149853
104,2020-09-06 06:51:18.470000+00:00,2020-09-06 08:29:47.435000+00:00,0 days 01:38:28.965000,7.6829,-37.1544,7.720000000000001,-37.1506,2,"[6.7, 4.6]",[1.6413791666666666],[8.248816874943797],1.6413791666666666,8.248816874943797,1.6413791666666666,8.248816874943797
105,2020-09-07 21:18:59.974000+00:00,2020-09-07 21:22:43.085000+00:00,0 days 00:03:43.111000,7.8729,-37.0216,7.7286,-36.9972,2,"[4.8, 4.6]",[0.061975277777777775],[32.36834117653732],0.061975277777777775,32.36834117653732,0.061975277777777775,32.36834117653732
106,2020-09-24 00:27:49.022000+00:00,2020-09-24 01:01:28.356000+00:00,0 days 00:33:39.334000,-0.2363,-18.8067,-0.3024,-18.91995,2,"[5.8, 4.9]",[0.5609261111111111],[29.144549846618812],0.5609261111111111,29.144549846618812,0.5609261111111111,29.144549846618812
107,2020-10-30 08:38:41.148000+00:00,2020-10-30 09:26:43.931000+00:00,0 days 00:48:02.783000,10.6312,-43.5286,10.68205,-43.31605,2,"[5.9, 4.5]",[0.8007730555555556],[47.848373441155324],0.8007730555555556,47.848373441155324,0.8007730555555556,47.848373441155324
108,2021-01-05 04:44:26.836000+00:00,2021-01-05 04:47:58.792000+00:00,0 days 00:03:31.956000,-0.9562,-16.1914,-0.9722999999999999,-16.04495,2,"[4.2, 4.4]",[0.05887666666666666],[32.79466913467098],0.05887666666666666,32.79466913467098,0.05887666666666666,32.79466913467098
109,2021-08-19 23:27:00.184000+00:00,2021-08-20 00:34:00.569000+00:00,0 days 01:07:00.385000,0.6015,-29.0981,0.6951,-29.109299999999998,2,"[4.6, 4.8]",[1.116773611111111],[20.84916468123424],1.116773611111111,20.84916468123424,1.116773611111111,20.84916468123424
110,2021-09-01 22:51:36.127000+00:00,2021-09-02 04:28:31.182000+00:00,0 days 05:36:55.055000,-1.5144,-15.5139,-1.5347499999999998,-15.54275,2,"[5.4, 4.9]",[5.615293055555556],[7.840976254801924],5.615293055555556,7.840976254801924,5.615293055555556,7.840976254801924
111,2022-01-22 06:21:52.114000+00:00,2022-01-22 07:35:35.734000+00:00,0 days 01:13:43.620000,-1.8297,-12.8475,-1.85815,-12.90245,3,"[4.9, 4.9, 4.8]","[0.14011583333333333, 1.0886675]","[12.74507136713045, 12.986876889090965]",1.0886675,12.986876889090965,0.6143916666666667,12.865974128110707
112,2022-02-11 06:47:55.238000+00:00,2022-02-11 10:14:33.987000+00:00,0 days 03:26:38.749000,-0.4878,-19.9836,-0.4799,-19.9532,2,"[4.8, 4.7]",[3.4440969444444445],[6.989846071806499],3.4440969444444445,6.989846071806499,3.4440969444444445,6.989846071806499
113,2022-02-12 14:27:57.084000+00:00,2022-02-12 20:48:54.019000+00:00,0 days 06:20:56.935000,-0.4424,-19.7758,-0.4668,-19.880850000000002,2,"[5.0, 5.5]",[6.3491486111111115],[24.00187685573848],6.3491486111111115,24.00187685573848,6.3491486111111115,24.00187685573848
114,2022-08-04 20:19:32.185000+00:00,2022-08-04 20:35:23.520000+00:00,0 days 00:15:51.335000,7.9851,-37.9412,7.9844,-37.8865,2,"[4.5, 4.7]",[0.2642597222222222],[12.062067139209185],0.2642597222222222,12.062067139209185,0.2642597222222222,12.062067139209185
115,2022-09-04 09:42:18.219000+00:00,2022-09-04 17:05:57.838000+00:00,0 days 07:23:39.619000,-0.9339,-21.7155,-0.82145,-21.56035,2,"[6.9, 4.3]",[7.3943386111111105],[42.560105537295556],7.3943386111111105,42.560105537295556,7.3943386111111105,42.560105537295556
116,2022-09-27 15:06:20.534000+00:00,2022-09-27 15:12:40.437000+00:00,0 days 00:06:19.903000,11.9904,-43.665,12.07025,-43.74895,2,"[4.7, 4.7]",[0.10552861111111111],[25.421693533367527],0.10552861111111111,25.421693533367527,0.10552861111111111,25.421693533367527
117,2022-11-26 18:13:32.019000+00:00,2022-11-26 18:18:00.558000+00:00,0 days 00:04:28.539000,4.4678,-32.6647,4.516400000000001,-32.7094,2,"[4.9, 4.9]",[0.07459416666666667],[14.62742309620841],0.07459416666666667,14.62742309620841,0.07459416666666667,14.62742309620841
118,2023-01-29 14:57:37.754000+00:00,2023-01-29 23:24:22.513000+00:00,0 days 08:26:44.759000,8.571,-39.377,8.617149999999999,-39.43365,4,"[4.4, 4.5, 5.0, 4.7]","[2.0203644444444446, 0.08981416666666667, 6.3355877777777785]","[11.13481983569625, 7.709874988154956, 5.440804237778029]",6.3355877777777785,11.13481983569625,2.815255462962963,8.095166353876412
119,2023-02-15 02:13:12.620000+00:00,2023-02-15 02:14:32.545000+00:00,0 days 00:01:19.925000,8.0014,-37.0823,7.94345,-37.04644999999999,2,"[5.3, 5.1]",[0.02220138888888889],[15.059844523687719],0.02220138888888889,15.059844523687719,0.02220138888888889,15.059844523687719
120,2023-07-27 20:08:52.756000+00:00,2023-07-27 20:13:11.854000+00:00,0 days 00:04:19.098000,3.4173,-31.4698,3.34795,-31.460250000000002,2,"[4.6, 5.1]",[0.07197166666666667],[15.483359735222894],0.07197166666666667,15.483359735222894,0.07197166666666667,15.483359735222894
121,2023-11-03 10:17:33.798000+00:00,2023-11-03 12:53:12.347000+00:00,0 days 02:35:38.549000,10.5998,-40.8194,10.56935,-40.81315,2,"[4.9, 4.4]",[2.5940413888888894],[6.87376044924895],2.5940413888888894,6.87376044924895,2.5940413888888894,6.87376044924895
122,2024-01-25 02:20:03.893000+00:00,2024-01-25 03:01:09.063000+00:00,0 days 00:41:05.170000,8.7367,-39.1116,8.61975,-39.33995,4,"[4.6, 4.8, 4.9, 4.3]","[0.13334222222222222, 0.1440536111111111, 0.40737361111111114]","[48.488997009936014, 8.198338502056748, 16.75328189741149]",0.40737361111111114,48.488997009936014,0.22825648148148148,24.48020580313475
123,2024-01-28 01:01:45.996000+00:00,2024-01-28 02:16:42.030000+00:00,0 days 01:14:56.034000,-1.432,-13.323,-1.5398,-13.144449999999999,2,"[4.6, 4.8]",[1.2488983333333332],[46.34054744457091],1.2488983333333332,46.34054744457091,1.2488983333333332,46.34054744457091
124,2024-01-31 02:28:11.437000+00:00,2024-01-31 02:45:46.283000+00:00,0 days 00:17:34.846000,11.5659,-43.7373,11.5511,-43.7321,3,"[4.2, 4.9, 4.5]","[0.018746944444444445, 0.2742658333333333]","[4.002300781815221, 2.7891156393938403]",0.2742658333333333,4.002300781815221,0.1465063888888889,3.395708210604531
125,2024-02-08 17:17:37.824000+00:00,2024-02-08 21:29:14.887000+00:00,0 days 04:11:37.063000,1.5772,-30.5432,1.6231,-30.57435,5,"[4.7, 4.6, 4.2, 4.5, 5.0]","[0.049791111111111105, 0.2848713888888889, 0.09207333333333333, 3.7668927777777776]","[8.789401523582171, 19.259360377557464, 9.482519449114003, 1.8618634987362122]",3.7668927777777776,19.259360377557464,1.0484071527777779,9.848286212247462
126,2024-02-09 07:45:37.777000+00:00,2024-02-09 07:47:58.756000+00:00,0 days 00:02:20.979000,1.6969,-30.7219,1.63545,-30.6784,2,"[4.4, 4.5]",[0.03916083333333334],[16.685293207279067],0.03916083333333334,16.685293207279067,0.03916083333333334,16.685293207279067
127,2024-02-12 03:43:09.946000+00:00,2024-02-12 04:19:24.220000+00:00,0 days 00:36:14.274000,5.6079,-32.8755,5.6607,-32.99075,6,"[5.2, 4.6, 4.6, 5.4, 4.6, 4.5]","[0.041764722222222224, 0.13726611111111112, 0.2874919444444444, 0.12814166666666665, 0.009300555555555555]","[12.195553304421669, 16.863316628840806, 14.72808722802695, 11.875992048789215, 26.101139331942942]",0.2874919444444444,26.101139331942942,0.120793,16.352817708404316
128,2024-03-29 16:19:37.942000+00:00,2024-03-29 17:58:36.489000+00:00,0 days 01:38:58.547000,12.771,-44.8963,12.8139,-44.88325,4,"[5.0, 4.9, 4.7, 5.2]","[0.022199444444444445, 0.45009055555555555, 1.1773063888888888]","[5.66115390846219, 4.6665791363729445, 2.9227734945727617]",1.1773063888888888,5.66115390846219,0.549865462962963,4.416835513135966
129,2024-04-04 23:16:56.394000+00:00,2024-04-04 23:46:40.169000+00:00,0 days 00:29:43.775000,8.097,-38.2183,8.0167,-38.15325,5,"[4.8, 5.0, 5.3, 4.8, 5.1]","[0.024244444444444443, 0.3180544444444445, 0.10690861111111111, 0.04628555555555555]","[13.164930807546444, 7.9402728737238, 5.989486530390248, 3.0949138137871994]",0.3180544444444445,13.164930807546444,0.12387326388888889,7.547401006361923
130,2024-04-05 01:44:14.326000+00:00,2024-04-05 02:30:02.555000+00:00,0 days 00:45:48.229000,14.8978,-44.9733,14.910250000000001,-44.9782,2,"[4.9, 5.0]",[0.7633969444444444],[2.950012806353185],0.7633969444444444,2.950012806353185,0.7633969444444444,2.950012806353185
131,2024-04-19 11:00:39.955000+00:00,2024-04-19 11:54:12.444000+00:00,0 days 00:53:32.489000,-1.1823,-24.4482,-1.1953,-24.44135,2,"[5.4, 4.5]",[0.8923580555555556],[3.2542519914785606],0.8923580555555556,3.2542519914785606,0.8923580555555556,3.2542519914785606
